0421|Campus Park |Polygon Bellevue|Snohomish County, WA|SC2641B|26'-0"|63'-6"|4|2.5|1,912|07/25/2007|G:\Database\Plans\Single_Family\0421\2641B.pdf
0421|Campus Park |Polygon Bellevue|Snohomish County, WA|SC2641C|26'-0"|63'-6"|4|2.5|1,932|12/11/2007|G:\Database\Plans\Single_Family\0421\2641C.pdf
0421|Campus Park |Polygon Bellevue|Snohomish County, WA|SC3570A|35'-0"|49'-0"|3+Bonus|2.5|2,113|07/25/2007|G:\Database\Plans\Single_Family\0421\3570A.pdf
0421|Campus Park |Polygon Bellevue|Snohomish County, WA|SC3570B|35'-0"|49'-0"|3+Bonus|2.5|2,102|07/25/2007|G:\Database\Plans\Single_Family\0421\3570B.pdf
0421|Campus Park |Polygon Bellevue|Snohomish County, WA|SC3570C|35'-0"|49'-0"|3+Bonus|2.5|2,113|07/25/2007|G:\Database\Plans\Single_Family\0421\3570C.pdf
0421|Campus Park |Polygon Bellevue|Snohomish County, WA|SC4070A|40'-0"|62'-0"|3+Bonus+Den|3|2,689|07/25/2007|G:\Database\Plans\Single_Family\0421\4070A.pdf
0421|Campus Park |Polygon Bellevue|Snohomish County, WA|SC4070B|40'-0"|62'-0"|3+Bonus+Den|3|2,689|07/25/2007|G:\Database\Plans\Single_Family\0421\4070B.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL2510B|26'-0"|57'-2"|3|2.5|1,414|03/07/2005|G:/Database/Plans/Single_Family/0426/LL2510B.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL2620C|27'-0"|35'-2"|3|2.5|1,693|08/23/2005|G:/Database/Plans/Single_Family/0426/LL2620C.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL2620D|27'-0"|35'-2"|3|2.5|1,693|08/23/2005|G:/Database/Plans/Single_Family/0426/LL2620D.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL2640D|26'-0"|63'-0"|4|2.5|1,930|08/23/2005|G:/Database/Plans/Single_Family/0426/LL2640D.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL2640E|26'-0"|63'-6"|4|2.5|1,924|08/23/2005|G:/Database/Plans/Single_Family/0426/LL2640E.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL2640F|26'-0"|63'-6"|4|2.5|1,944|08/23/2005|G:/Database/Plans/Single_Family/0426/LL2640F.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL3310B|33'-0"|34'-6"|3|2.5|1,221|03/07/2005|G:/Database/Plans/Single_Family/0426/LL3310B.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL3320C|33'-0"|39'-0"|3+Loft|2.5|1,545|08/23/2005|G:/Database/Plans/Single_Family/0426/LL3320C.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL3320D|33'-0"|39'-8"|3+Loft|2.5|1,545|08/23/2005|G:/Database/Plans/Single_Family/0426/LL3320D.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL3540D|35'-0"|40'-10"|4|2.5|1,693|08/23/2005|G:/Database/Plans/Single_Family/0426/LL3540D.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL3540E|35'-0"|40'-10"|4|2.5|1,693|08/23/2005|G:/Database/Plans/Single_Family/0426/LL3540E.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL3540F|35'-0"|40'-10"|4|2.5|1,693|08/23/2005|G:/Database/Plans/Single_Family/0426/LL3540F.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL3570C|35'-0"|49'-0"|3+Bonus|2.5|2,113|03/07/2005|G:/Database/Plans/Single_Family/0426/LL3570C.pdf
0426|Lakeland|Polygon Bellevue|Auburn, WA|LL3570D|35'-0"|49'-0"|3+Bonus|2.5|2,113|03/07/2005|G:/Database/Plans/Single_Family/0426/LL3570D.pdf
0612|Kent North|Polygon Bellevue|Kent, WA|KN4070A|40'-0"|62'-0"|3+Bonus+Den|2.5|2,689|08/21/2007|G:\Database\Plans\Single_Family\0612\KN4070A.pdf
0612|Kent North|Polygon Bellevue|Kent, WA|KN4070B|40'-0"|62'-0"|3+Bonus+Den|2.5|2,689|08/21/2007|G:\Database\Plans\Single_Family\0612\KN4070B.pdf
0612|Kent North|Polygon Bellevue|Kent, WA|KN4070C|40'-0"|62'-0"|4+Bonus+Den|3|0|08/18/2011|G:\Database\Plans\Single_Family\0612\KN4070C.pdf
0612|Kent North|Polygon Bellevue|Kent, WA|KN2510B|26'-0"|57'-2"|3|2.5|1,414|08/21/2007|
0612|Kent North|Polygon Bellevue|Kent, WA|KN2621B|26'-0"|53'-0"|3|2.5|1,693|07/27/2007|
0612|Kent North|Polygon Bellevue|Kent, WA|KN2621C|27'-0"|55'-2"|3|2.5|1,693|08/21/2007|
0612|Kent North|Polygon Bellevue|Kent, WA|KN2641B|26'-0"|63'-6"|4|2.5|1,912|07/27/2007|
0612|Kent North|Polygon Bellevue|Kent, WA|KN2641C|26'-0"|63'-6"|4|2.5|1,932|07/27/2007|
0612|Kent North|Polygon Bellevue|Kent, WA|KN3570A|35'-0"|49'-0"|3+Bonus|2.5|2,113|07/27/2007|
0612|Kent North|Polygon Bellevue|Kent, WA|KN3570B|35'-0"|49'-0"|3+Bonus|2.5|2,102|07/27/2007|
0612|Kent North|Polygon Bellevue|Kent, WA|KN3570C|35'-0"|49'-0"|3+Bonus|2.5|2,113|07/27/2007|
0219|Lakeland - Verona II|Polygon Bellevue|Auburn, WA|LL5010B|50'-0"|53'-0"|4+Bonus+Den|2.5|2,868|01/16/2006|G:/Database/Plans/Single_Family/0424/LL5010B.pdf
0424|Lakeland - Verona II|Polygon Bellevue|Auburn, WA|LL5035C|51'-0"|53'-0"|4+Bonus+Den|2.5|3,217|10/20/2004|G:/Database/Plans/Single_Family/0424/LL5035C.pdf
0424|Lakeland - Verona II|Polygon Bellevue|Auburn, WA|LL5035D|51'-0"|53'-0"|4+Bonus+Den|2.5|3,217|10/02/2004|G:/Database/Plans/Single_Family/0424/LL5035D.pdf
0424|Lakeland - Verona II|Polygon Bellevue|Auburn, WA|LL5065E|50'-0"|72'-9"|4+Bonus+Den|3|3,434|01/16/2006|G:/Database/Plans/Single_Family/0424/LL5065E.pdf
0424|Lakeland - Verona II|Polygon Bellevue|Auburn, WA|LL5065F|50'-0"|72'-9"|4+Bonus+Den|3|3,447|01/16/2006|G:/Database/Plans/Single_Family/0424/LL5065F.pdf
0510|Campus Park|Polygon Bellevue|Snohomish County, WA|2660A|26'-0"|69'-0"|4|2.5|2,287|05/01/2007|G:/Database/Plans/Single_Family/0510/2660A.pdf
0510|Campus Park|Polygon Bellevue|Snohomish County, WA|2660B|26'-0"|69'-0"|4|2.5|2,287|05/01/2007|G:/Database/Plans/Single_Family/0510/2660B.pdf
0510|Campus Park|Polygon Bellevue|Snohomish County, WA|2660C|26'-0"|69'-0"|4|2.5|2,287|05/01/2007|G:/Database/Plans/Single_Family/0510/2660C.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan A|24'-0"|40'-0"|3+Bonus|2.5|2,114|09/06/2005|G:\Database\Plans\Single_Family\0430\Plan_A.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan A1|24'-0"|40'-0"|3+Bonus|2.5|2,114|09/06/2005|G:\Database\Plans\Single_Family\0430\Plan_A1.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan B|28'-0"|46'-0"|2+Loft+Bonus|2.5|1,748|02/18/2005|G:\Database\Plans\Single_Family\0430\Plan_B.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan B1|28'-0"|46'-0"|2+Loft+Bonus|2.5|1,748|11/30/2004|G:\Database\Plans\Single_Family\0430\Plan_B1.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan C|26'-0"|42'-6"|3+Den|2.5|2,280|09/06/2005|G:\Database\Plans\Single_Family\0430\Plan_C.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan C1|26'-0"|42'-6"|3+Bonus|2.5|2,280|09/06/2005|G:\Database\Plans\Single_Family\0430\Plan_C1.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan D|40'-0"|53'-0"|3+Loft+Bonus|3.5|2,328|01/21/2005|G:\Database\Plans\Single_Family\0430\Plan_D.pdf
0430|Vista Heights|Sound Built Homes|Tumwater, WA|Plan D1|40'-0"|53'-0"|3+Loft+Bonus|3.5|2,328|09/06/2005|G:\Database\Plans\Single_Family\0430\Plan_D1.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan E|36'-0"|45'-10"|3+Loft|2.5|1,833|09/06/2005|G:\Database\Plans\Single_Family\0430\Plan_E.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan E1|36'-0"|45'-10"|3+Loft|2.5|1,829|09/06/2005|G:\Database\Plans\Single_Family\0430\Plan_E1.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan F|27'-0"|43'-6"|3|2.5|1,564|09/06/2005|G:\Database\Plans\Single_Family\0430\Plan_F.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan F1|28'-0"|51'-0"|4+Bonus|2.5|2,115|09/06/2005|G:\Database\Plans\Single_Family\0430\Plan_E1.pdf
0430|Vista Heights|Sound Built Homes|Auburn, WA|Plan F2|28'-0"|51'-0"|4+Bonus|2.5|2,115|11/03/2004|G:\Database\Plans\Single_Family\0430\Plan_F2.pdf
0214|Lakeland - Alley Series|Polygon Bellevue|Auburn, WA|LL2510A|26'-0"|57'-2"|3|2.5|1,414|04/12/2004|G:/Database/Plans/Single_Family/0214/LL2510A.pdf
0214|Lakeland - Alley Series|Polygon Bellevue|Auburn, WA|LL2620A|27'-0"|56'-2"|3|2.5|1,693|04/12/2004|G:/Database/Plans/Single_Family/0214/LL2620A.pdf
0214|Lakeland - Alley Series|Polygon Bellevue|Auburn, WA|LL2620B|27'-0"|56'-2"|3|2.5|1,693|04/12/2004|G:/Database/Plans/Single_Family/0214/LL2620B.pdf
0214|Lakeland - Alley Series|Polygon Bellevue|Auburn, WA|LL2640A|26'-0"|63'-6"|4|2.5|1,930|04/12/2004|G:/Database/Plans/Single_Family/0214/LL2640A.pdf
0214|Lakeland - Alley Series|Polygon Bellevue|Auburn, WA|LL2640B|26'-0"|63'-6"|4|2.5|1,924|04/12/2004|G:/Database/Plans/Single_Family/0214/LL2640B.pdf
0214|Lakeland - Alley Series|Polygon Bellevue|Auburn, WA|LL2640C|26'-0"|63'-6"|4|2.5|1,944|04/12/2004|G:/Database/Plans/Single_Family/0214/LL2640C.pdf
0510|Lakeland - 3500 Series|Polygon Bellevue|Auburn, WA|LL3310A|33'-0"|34'-6"|3|2.5|1,221|11/06/2003|
0219|Lakeland - 3500 Series|Polygon Bellevue|Auburn, WA|LL3320A|33'-0"|37'-0"|3+Loft|2.5|1,545|11/06/2003|G:/Database/Plans/Single_Family/0219/LL3320A.pdf
0219|Lakeland - 3500 Series|Polygon Bellevue|Auburn, WA|LL3320B|33'-0"|37'-0"|3+Loft|2.5|1,545|11/06/2003|G:/Database/Plans/Single_Family/0219/LL3320B.pdf
0219|Lakeland - 3500 Series|Polygon Bellevue|Auburn, WA|LL3540A|35'-0"|40'-10"|4|2.5|1,720|11/06/2003|G:/Database/Plans/Single_Family/0219/LL3540A.pdf
0219|Lakeland - 3500 Series|Polygon Bellevue|Auburn, WA|LL3540B|35'-0"|40'-10"|4|2.5|1,720|11/06/2003|G:/Database/Plans/Single_Family/0219/LL3540B.pdf
0219|Lakeland - 3500 Series|Polygon Bellevue|Auburn, WA|LL3540C|35'-0"|40'-10"|4|2.5|1,720|11/06/2003|G:/Database/Plans/Single_Family/0219/LL3540C.pdf
0219|Lakeland - 3500 Series|Polygon Bellevue|Auburn, WA|LL3570A|35'-0"|49'-0"|3+Bonus|2.5|2,113|04/12/2004|G:/Database/Plans/Single_Family/0219/LL3570A.pdf
0219|Lakeland - 3500 Series|Polygon Bellevue|Auburn, WA|LL3570B|35'-0"|49'-0"|3+Bonus|2.5|2,113|04/12/2004|G:/Database/Plans/Single_Family/0219/LL3570B.pdf
0725|Lakeland - Verona |Polygon Bellevue|Auburn, WA|LL3580A|35'-0"|52'-9"|3+Bonus+Den|3|2,438|09/20/2007|G:/Database/Plans/Single_Family/0725/3580A.pdf
0725|Lakeland - Verona |Polygon Bellevue|Auburn, WA|LL3580B|35'-0"|52'-9"|3+Bonus+Den|3|2,428|09/20/2007|G:/Database/Plans/Single_Family/0725/3580B.pdf
0725|Lakeland - Verona |Polygon Bellevue|Auburn, WA|LL4085A|40'-0"|65'-0"|4+Bonus+Den|3|2,974|09/20/2007|G:/Database/Plans/Single_Family/0725/4085A.pdf
9817|Kentview Pod 1|Polygon Bellevue|Kent, WA|Plan C|37'-0"|39'-9"|3|2.5|1,625|10/02/2000|G:\Database\Plans\Single_Family\9817\Plan_C.pdf
9214|Rigdon Residence|Rigdon|King County, WA|StudioOverGarage|34'-0"|25'-0"|1+Den|1|0|05/10/1993|G:\Database\Plans\Single_Family\9214\9214.pdf
9714|Carmen Ridge|Polygon Vancouver|Lake Oswego, OR|24A|40'-0"|39'-6"|3|2.5|1,900|09/16/1997|G:\Database\Plans\Single_Family\9714\24A.pdf
9714|Carmen Ridge|Polygon Vancouver|Lake Oswego, OR|24Ar|40'-0"|40'-6"|4|2.5|1,900|11/19/1997|G:\Database\Plans\Single_Family\9714\24Ar.pdf
9714|Carmen Ridge|Polygon Vancouver|Lake Oswego, OR|24B|40'-0"|42'-6"|4|2.5|1,900|09/16/1997|G:\Database\Plans\Single_Family\9714\24B.pdf
9714|Carmen Ridge|Polygon Vancouver|Lake Oswego, OR|24Br|40'-0"|42-6"|4|2.5|1,900|11/19/1997|G:\Database\Plans\Single_Family\9714\24Br.pdf
9714|Carmen Ridge|Polygon Vancouver|Lake Oswego, OR|24C|40'-0"|42'-6"|4|2.5|1,936|09/16/1997|G:\Database\Plans\Single_Family\9714\24C.pdf
9714|Carmen Ridge|Polygon Vancouver|Lake Oswego, OR|24Cr|40'-0"|42'-6"|4|2.5|1,936|11/19/1997|G:\Database\Plans\Single_Family\9714\24Cr.pdf
9814|Issaquah Highlands|Parkwood Homes|Issaquah, WA|Unit A|25'-0"|54'-0"|3|2.5|1,462|06/24/1999|G:\Database\Plans\Single_Family\9814\Unit_A.pdf
9814|Issaquah Highlands|Parkwood Homes|Issaquah, WA|Unit B|32'-0"|53'-0"|3+Den|2.5|1,704|02/14/2000|G:\Database\Plans\Single_Family\9814\Unit_B.pdf
9814|Issaquah Highlands|Parkwood Homes|Issaquah, WA|Unit C|33'-0"|47'-0"|3+Den|2.5|1,475|06/24/1999|G:\Database\Plans\Single_Family\9814\Unit_C.pdf
9924|Kentview Pod E|Polygon Bellevue|Kent, WA|Unit A|65'-0"|65'-0"|2|2|1,009|12/04/2000|G:\Database\Plans\Single_Family\9924\Unit_A.pdf
9924|Kentview Pod E|Polygon Bellevue|Kent, WA|Unit B|30'-0"|63'-9.5"|2|2|1,169|12/04/2000|G:\Database\Plans\Single_Family\9924\Unit_B.pdf
9924|Kentview Pod E|Polygon Bellevue|Kent, WA|Unit C|34'-0"|65'-0"|2|2|1,195|12/04/2000|G:\Database\Plans\Single_Family\9924\Unit_C.pdf
9924|Kentview Pod E|Polygon Bellevue|Kent, WA|Unit D|31'-0"|57'-6"|2+Loft|2.5|1,980|12/04/2000|
9924|Kentview Pod E|Polygon Bellevue|Kent, WA|Unit E|16'-0"|40'-6"|2|2.5|1,240|07/18/2000|G:\Database\Plans\Single_Family\9924\Unit_E.pdf
9924|Kentview Pod E|Polygon Bellevue|Kent, WA|Unit F_F1|23'-0"|36'-4"|3|2.5|1,574|07/18/2000|G:\Database\Plans\Single_Family\9924\Unit_F_F1.pdf
9916|4500 Single Family|Polygon Bellevue|Washington|451|33'-0"|34'-0"|3|2.5|1,256|07/28/2000|G:\Database\Plans\Single_Family\9916\451.pdf
9916|4500 Single Family|Polygon Bellevue|Washington|452|33'-0"|39'-0"|3+Loft|2.5|1,553|07/28/2000|G:\Database\Plans\Single_Family\9916\452.pdf
9916|4500 Single Family|Polygon Bellevue|Washington|453|33'-0"|38'-0"|3+Loft|2.5|1,592|07/28/2000|G:\Database\Plans\Single_Family\9916\453.pdf
9916|4500 Single Family|Polygon Bellevue|Washington|454|35'-0"|41'-0"|4|2.5|1,747|07/28/2000|G:\Database\Plans\Single_Family\9916\454.pdf
9916|4500 Single Family|Polygon Bellevue|Washington|455|35'-0"|41'-0"|4|2.5|1747|07/28/2000|G:\Database\Plans\Single_Family\9916\455.pdf
9916|4500 Single Family|Polygon Bellevue|Washington|456|35'-0"|41'-0"|4|2.5|1,737|07/28/2000|G:\Database\Plans\Single_Family\9916\456.pdf
9926|5500 Series|Polygon Bellevue|Snohomish County, WA|Plan_551|39'-0"|39'-0"|3|2.5|0|12/15/2000|G:\Database\Plans\Single_Family\9926\Plan_551.pdf
9926|5500 Series|Polygon Bellevue|Snohomish County, WA|Plan_552|40'-0"|45'-0"|2|2.5|0|09/10/2001|G:\Database\Plans\Single_Family\9926\Plan_552.pdf
9926|5500 Series|Polygon Bellevue|Snohomish County, WA|Plan_553|40'-0"|45'-0"|4|2.5|0|09/10/2001|G:\Database\Plans\Single_Family\9926\Plan_553.pdf
9926|5500 Series|Polygon Bellevue|Snohomish County, WA|Plan_554|40'-0"|56'-0"|4+Bonus|2.5|0|09/10/2001|G:\Database\Plans\Single_Family\9926\Plan_554.pdf
9926|5500 Series|Polygon Bellevue|Snohomish County, WA|Plan_555|40'-0"|57'-0"|4+Bonus|2.5|0|09/10/2001|G:\Database\Plans\Single_Family\9926\Plan_555.pdf
9926|5500 Series|Polygon Bellevue|Snohomish County, WA|Plan_556|40'-0"|57'-0"|4+Bonus|2.5|0|09/10/2001|G:\Database\Plans\Single_Family\9926\Plan_556.pdf
9926|Rigdon Residence|Polygon Bellevue|Kent, WA|Plan A|39'-0"|41'-0"|3|2.5|1,810|03/01/2000|G:\Database\Plans\Single_Family\9926\Plan_A.pdf
9926|Plan_B|Polygon Bellevue|Kent, WA|Plan B|16'-0"|45'-0"|4|2.5|2,041|03/01/2000|G:\Database\Plans\Single_Family\9926\Plan_B.pdf
9926|5500Z Single Family|Polygon Bellevue|Kent, WA|Plan C|40'-0"|56'-0"|4+Bonus|2.5|2,432|03/01/2000|G:\Database\Plans\Single_Family\9926\Plan_C.pdf
1007|Plan E2|Goodin Homes, Inc.|Kent, WA|Plan_E2|40'-0"|38'-6"|4+Nook|2.5|1,745|02/16/2010|G:\Database\Plans\Single_Family\1007\Plan_E2.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|32 x 41 Concept A|32'-0"|41'-0"|4|2.5|1,750|11/19/2011|G:\Database\Plans\Single_Family\1145\32_X_41_Concept_A.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|32 x 41 Concept B|32'-0"|41'-0"|4|2.5|1,898|11/19/2011|G:\Database\Plans\Single_Family\1145\32_X_41_Concept_B.pdf
1140|Lakeland Villa|Conner Homes|Auburn, WA|25-1450|25'-0"|44'-0"|3+Loft|2.5|1,450|10/06/2011|G:/Database/Plans/Single_Family/1140/25-1450.pdf
1140|Lakeland Villa|Conner Homes|Auburn, WA|25-1580|25'-0"|44'-0"|3+Bonus+Loft|2.5|1,580|10/06/2011|G:\Database\Plans\Single_Family\1140\25-1580.pdf
1140|Lakeland Villa|Conner Homes|Auburn, WA|30-1650|30'-0"|44'-0"|3+Loft|2.5|1,650|10/06/2011|G:\Database\Plans\Single_Family\1140\30-1650.pdf
1140|Lakeland Villa|Conner Homes|Auburn, WA|30-1675|30'-0"|44'-0"|3+Loft|2.5|1,675|10/06/2011|G:\Database\Plans\Single_Family\1140\30-1675.pdf
1121|Edgewater on The Tualatin|Polygon Vancouver|King City, OR|Plan 10A|22'-0"|57-9"|4+Tech|2.5|1,725|08/05/2011|G:/Database/Plans/Single_Family/1121/Plan_10A.pdf
1121|Edgewater on The Tualatin|Polygon Vancouver|King City, OR|Plan 10B|22'-0"|57-9"|4+Tech|2.5|1,725|08/05/2011|G:/Database/Plans/Single_Family/1121/Plan_10B.pdf
1121|Edgewater on The Tualatin|Polygon Vancouver|King City, OR|Plan 10C|22'-0"|57-9"|4+Tech|2.5|1,725|08/05/2011|G:/Database/Plans/Single_Family/1121/Plan_10C.pdf
1121|Edgewater on The Tualatin|Polygon Vancouver|King City, OR|Plan 12A|32'-0"|47'-7"|3+Bonus|2.5|2,030|08/05/2011|G:/Database/Plans/Single_Family/1121/Plan_12A.pdf
1121|Edgewater on The Tualatin|Polygon Vancouver|King City, OR|Plan 12B|32'-0"|47'-7"|3+Bonus|2.5|2,030|08/05/2011|G:/Database/Plans/Single_Family/1121/Plan_12B.pdf
1121|Edgewater on The Tualatin|Polygon Vancouver|King City, OR|Plan 14A|32'-0"|51'-3"|4+Bonus|2.5|2,345|08/05/2011|G:/Database/Plans/Single_Family/1121/Plan_14A.pdf
1121|Edgewater on The Tualatin|Polygon Vancouver|King City, OR|Plan 14B|32'-0"|51'-3"|4+Bonus|2.5|2,345|08/05/2011|G:/Database/Plans/Single_Family/1121/Plan_14B.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 2B|22'-0"|55'-0"|3|2.5|1,382|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_2B.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 2A|22'-0"|55'-0"|3|2.5|1,382|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_2A.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 4A|22'-0"|56'-10.5"|3+Tech|2.5|1,568|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_4A.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 4B|22'-0"|56'-10.5"|3+Tech|2.5|1,568|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_4B.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 3210A|32'-0"|45'-0"|4+Tech|2.5|1,725|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_3210A.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 3210A-R|32'-0"|45'-0"|4+Tech|2.5|1,725|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_3210A-R.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 3210B|32'-0"|45'-0"|4+Tech|2.5|1,725|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_3210B.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 3210B-R|32'-0"|45'-0"|4+Tech|2.5|1,725|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_3210B-R.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 3213A|32'-0"|50'-5.5"|4+Tech|2.5|1,933|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_3213A.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 3213A-R|32'-0"|50'-5.5"|4+Tech|2.5|1,933|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_3213A-R.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 3213B|32'-0"|50'-5.5"|4+Tech|2.5|1,933|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_3213B.pdf
1145|Timberland Area-M|Polygon Vancouver|Hillsboro, OR|Plan 3213B-R|32'-0"|50'-5.5"|4+Tech|2.5|1,933|12/30/2011|G:/Database/Plans/Single_Family/1145/Plan_3213B-R.pdf
0424|Lakeland - Verona II|Polygon Bellevue|Auburn, WA|LL5065D|50'-0"|72'-9"|4+Bonus+Den|3|3,434|01/16/2006|G:/Database/Plans/Single_Family/0424/LL5065D.pdf
Misc|General|General|General|30-1100|30'-0"|21'-6"|2|2.5|1,100|11/18/2009|G:/Database/Plans/Single_Family/Misc/30-1100.pdf
